year,nace_r2_code,nace_r2_name.x,valI_CT,valI_Cult,valI_GFCF,valI_IT,valI_OCon,valI_OIPP,valI_OMach,valI_RD,valI_Rstruc,valI_Soft_DB,valI_TraEq,valIp_CT,valIp_Cult,valIp_GFCF,valIp_IT,valIp_OCon,valIp_OIPP,valIp_OMach,valIp_RD,valIp_Rstruc,valIp_Soft_DB,valIp_TraEq,valIpyp_CT,valIpyp_Cult,valIpyp_GFCF,valIpyp_IT,valIpyp_OCon,valIpyp_OIPP,valIpyp_OMach,valIpyp_RD,valIpyp_Rstruc,valIpyp_Soft_DB,valIpyp_TraEq,valIq_CT,valIq_Cult,valIq_GFCF,valIq_IT,valIq_OCon,valIq_OIPP,valIq_OMach,valIq_RD,valIq_Rstruc,valIq_Soft_DB,valIq_TraEq,valK_CT,valK_Cult,valK_GFCF,valK_IT,valK_OCon,valK_OIPP,valK_OMach,valK_RD,valK_Rstruc,valK_Soft_DB,valK_TraEq,valKpyp_CT,valKpyp_Cult,valKpyp_GFCF,valKpyp_IT,valKpyp_OCon,valKpyp_OIPP,valKpyp_OMach,valKpyp_RD,valKpyp_Rstruc,valKpyp_Soft_DB,valKpyp_TraEq,valKq_CT,valKq_Cult,valKq_GFCF,valKq_IT,valKq_OCon,valKq_OIPP,valKq_OMach,valKq_RD,valKq_Rstruc,valKq_Soft_DB,valKq_TraEq,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332,nace_r2_name.y,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q,nace_r2_name,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
2000,C22-C23,Manufacture of rubber and plastic products and other non-metallic mineral products,,0,68739,,14727,0,47802,1240,0,1417,2836,,0,52.3195257516251,,31.5276114414184,0,,28.9791986196522,0,83.7776925707066,56.7480211174562,,0,62991,,12991,0,44455,1082,0,1209,2641,,0,131383.071640065,,46711.4358706315,0,,4278.93129922198,0,1691.38103058172,4997.53109298752,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacture of rubber and plastic products and other non-metallic mineral products,125024,84.31,79.51,719350,61.6812086100155,666407,1166238.49663542,,,495757,67.0821525143691,455663,739029.654562453,223593,50.0538037677378,210744,446705.311423539,Manufacture of rubber and plastic products and other non-metallic mineral products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7336009,,,,,,,,,,,,,8.2369785
2000,C24-C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",,0,60568,,20038,0,35464,322,0,1654,2475,,0,55.9195913559179,,31.8253328979124,0,,28.9605089206572,0,83.3363596263775,55.6269835286013,,0,55459,,17784,0,33146,281,0,1413,2308,,0,108312.665617486,,62962.4207365775,0,,1111.85891408946,0,1984.72792358028,4449.27954564972,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",173281,102.43,97.95,997380,51.8357525487619,934851,1924115.98358057,,,735598,60.0237650492298,691983,1225511.26107581,261782,34.4030789895484,242868,760926.078969643,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75835,,,,,,,,,,,,,15.426789
2000,C26,"Manufacture of computer, electronic and optical products",,0,116656,,29283,0,77982,3317,0,3437,1642,,0,58.5571477126572,,31.5843351401074,0,,29.0394804701255,0,84.3919654703611,62.3955353357542,,0,106351,,25749,0,72394,2894,0,2935,1530,,0,199217.353571313,,92713.6818619144,0,,11422.3806566112,0,4072.66258208797,2631.59854493482,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manufacture of computer, electronic and optical products",103286,85.88,84.96,1607710,139.128369748033,1621844,1155558.71380627,,,1401975,150.925524753262,1390425,928918.420056514,205735,82.7752330999394,231419,248546.566763036,"Manufacture of computer, electronic and optical products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9808302,,,,,,,,,,,,,20.934599
2000,C26-C27,"Computer, electronic, optical products; electrical equipment",,0,184493,,41799,0,127674,7110,0,4241,2277,,0,57.3703231702588,,31.4349357530295,0,,29.0301221072497,0,84.2499124472027,58.3005419918131,,0,168430,,36749,0,118548,6203,0,3622,2121,,0,321582.640300765,,132969.891614846,0,,24491.8019074553,0,5033.83312434624,3905.62406833156,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computer, electronic, optical products; electrical equipment",231193,150.48,148.91,2509125,117.502660514501,2485645,2135377.18125995,,,2101714,131.364540300335,2048329,1599909.68277657,407411,68.4427170067724,437316,595258.367606427,"Computer, electronic, optical products; electrical equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.982509,,,,,,,,,,,,,28.254377
2000,C27,Manufacture of electrical equipment,,0,67837,,12516,0,49692,3793,0,804,635,,0,54.7233206547103,,31.2369529744241,0,,29.0212157258192,0,83.8523281856523,55.6673849723011,,0,62079,,11000,0,46154,3309,0,687,591,,0,123963.603064283,,40067.9285532354,0,,13069.748820431,0,958.828475483606,1140.70384358087,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacture of electrical equipment,127907,64.6,63.95,901415,71.2398937536628,863801,1265323.33570985,,,699739,81.9131107376092,657904,854245.423838757,201676,46.5283327522173,205897,433447.725440773,Manufacture of electrical equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.15439,,,,,,,,,,,,,37.092892
2000,C28,Manufacture of machinery and equipment n.e.c.,,0,33655,,8529,0,20484,1657,0,1067,1631,,0,56.6301429019133,,31.4476358509911,0,,29.0453056604508,0,83.5770445670931,52.6176928084221,,0,30754,,7538,0,19092,1446,0,912,1521,,0,59429.4809714544,,27121.2756355139,0,,5704.88057302918,0,1276.66634483999,3099.71781913428,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacture of machinery and equipment n.e.c.,91517,48.08,45.99,350335,66.8248215485023,341599,524258.788698332,,,231061,68.8600018868829,220185,335551.835127113,119274,65.2858475741656,121414,182695.031820646,Manufacture of machinery and equipment n.e.c.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.706106,,,,,,,,,,,,,6.3639379
2000,C29-C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",,0,159867,,33469,5793,110340,2924,0,4586,2761,,0,52.4334658164001,,28.9668822639386,81.401265239552,,29.0213358810505,0,181.873280046228,55.8275078840129,,0,145836,,29416,4942,102443,2551,0,3917,2572,,0,304894.970246268,,115542.293074689,7116.597,,10075.3459867753,0,2521.5358731279,4945.59063201648,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",130441,63.99,63.99,1953724,74.9698142277796,1892997,2606014.19401151,,,1609963,76.7197318660718,1549933,2098499.25285256,343761,67.7229102427554,343064,507599.272931088,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.457834,,,,,,,,,,,,,17.410963
2000,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",,0,30755,,15116,0,12357,358,0,916,1791,,0,51.816892517129,,31.6579163499746,0,,29.0043217601579,0,83.8441444409954,55.1373340355037,,0,27917,,13410,0,11554,313,0,782,1672,,0,59353.2311684523,,47747.930826825,0,,1234.29881574328,0,1092.5032464785,3248.25280606921,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",74455,78.83,67.09,291893,52.7463641076654,281302,553389.802194121,,,183013,54.9062985087541,172152,333318.772109216,108880,50.7747135132029,109150,214437.448222505,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0772083,,,,,,,,,,,,,10.118855
2000,D,"Electricity, gas, steam and air conditioning supply",,0,180939,,74024,0,95502,27,0,4651,3906,,0,43.7491065298043,,26.1279933373914,0,,29.7024582111386,0,82.642391760286,49.9487579836457,,0,164432,,65059,0,89326,24,0,3972,3638,,0,413583.303413829,,283312.99324876,0,,90.9015671634707,0,5627.8622882682,7820.01426597816,,0,2287000,,1265000,0,,0,0,11000,34000,,0,2097000,,1133000,0,,0,0,9000,32000,,0,5155462.15951009,,3473495.21002947,0,,,0,13072.7665728531,58063.4372413334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity, gas, steam and air conditioning supply",128679,54.35,54.35,671397,37.4392909803756,628969,1793295.17845817,90520,90520,332728,43.6384600629877,303250,762465.035474994,338669,31.0673294659923,325719,1090113.00881436,"Electricity, gas, steam and air conditioning supply",238827.02,126.3744,44.956661,112.82819,106.71996,73.114296,73.11306,75.244003,128679,,0.18722269,0.13094574,0.5077157,0.18827617,0.31817025,,,,9.5906773,0.18827617,,9.3706055,0.1718127,0.48241824,0.18609808,0.29505086,,,,9.3826075,0.18609808,,9.0146542,-0.31012779,-3.9563973,-0.11787179,-0.30874887,0.11797968,-0.42799777,,,,2.8753388,0.11797968,,-2.1175933
2000,D-E,"Electricity, gas, steam; water supply, sewerage, waste management",,0,224717,,97592,0,108892,70,0,6038,8459,,0,45.531114438068,,29.5930294791176,0,,28.7667230491444,0,82.6910570259179,49.0641178181012,,0,203883,,85805,0,101848,61,0,5157,7883,,0,493546.013036124,,329780.362868446,0,,243.336718890134,0,7301.8778779276,17240.7053793581,,0,3587000,,2460000,0,,0,0,13000,56000,,0,3266000,,2203000,0,,0,0,11000,52000,,0,10642919.346059,,8813321.719435,0,,,0,15790.8982177127,98685.5545527188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity, gas, steam; water supply, sewerage, waste management",204209,107.49,105.84,921387,39.3095138031734,857944,2343928.76140233,182787,179236,468606,44.5909895330126,429081,1050898.40998723,452781,33.7334383014526,428863,1342231.98938041,"Electricity, gas, steam; water supply, sewerage, waste management",281780.03,110.78983,43.462521,28706.656,9236.9668,493.43832,88.365417,478.93304,208254.75,,0.016945953,0.027406545,0.11810417,0.073391192,0.044354241,,,,4.2348027,0.073391192,,5.311686,0.012948338,0.11145344,0.072784007,0.038310703,,,,4.1189489,0.072784007,,5.1004181,-0.10129946,-2.6255414,-0.033109777,-0.078617498,0.055431254,-0.13440749,,,,0.80796432,0.055431254,,-0.93741518
2000,E,"Water supply; sewerage, waste management and remediation activities",,0,43778,,23568,0,13390,43,0,1387,4553,,0,45.7553777511414,,31.5918497841903,0,,28.4935778171042,0,82.7209379811318,48.5907448033019,,0,39451,,20746,0,12522,37,0,1185,4245,,0,95678.3708313017,,74601.5195722862,0,,150.911199274483,0,1676.72179964445,9370.09716239338,,0,1300000,,1195000,0,,0,0,2000,22000,,0,1169000,,1070000,0,,0,0,2000,20000,,0,5367936.91992173,,5397329.22194763,0,,,0,2844.44444444444,40039.7646085304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Water supply; sewerage, waste management and remediation activities",75530,53.14,51.49,249990,45.9136513328111,228975,544478.586962981,92267,88716,135878,49.9365323421792,125831,272101.392761767,114112,41.6599300287799,103144,273913.086078561,"Water supply; sewerage, waste management and remediation activities",43975.555,72.052345,39.103043,68.77877,65.944824,102.29813,102.16648,101.24689,78553.211,,0.012260479,0.011145072,0.036635496,0.013260328,0.023405215,,,,0.024846684,0.013260328,,3.734386,0.011312916,0.034982596,0.013073565,0.021939071,,,,-0.072071791,0.013073565,,3.4507837,0.0094945021,-0.54011315,0.0096313227,0.031810608,0.012715161,0.019125486,,,,-0.2580623,0.012715161,,2.9065392
2000,F,Construction,,0,67401,,24374,0,28172,52,0,1321,12816,,0,51.9657433465572,,32.0925464759119,0,,29.6425121031167,0,84.4833368068286,56.370546053093,,0,62023,,21451,0,26826,46,0,1129,11995,,0,129702.753505335,,75949.0993283898,0,,175.423728660745,0,1563.62195188913,22735.2773697263,,0,859000,,591000,0,,0,0,2000,90000,,0,779000,,524000,0,,0,0,1000,86000,,0,1988566.11808195,,1628831.66978593,0,,,0,3208.33333333333,166038.294592959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,282460,254.99,204.48,1411041,43.5072592214672,1315270,3243231.18773653,485520,368327,834498,50.5150786935319,767358,1651978.0263291,576543,33.6204058802781,547912,1714860.320405,Construction,242190.48,71.298988,21.067738,72.827904,69.744949,74.040138,74.040138,73.374245,372332.13,,0.16017112,0.22955917,0.42268112,0.032895491,0.38972935,,,,0.65769672,0.032895491,,11.284682,0.11192504,0.30434069,0.030164039,0.27412033,,,,0.14177185,0.030164039,,9.7388659,0.11866432,-0.78422064,0.17160583,0.32087111,0.030545581,0.2902692,,,,0.21383893,0.030545581,,9.9547939
2000,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,,0,254506,,86677,0,113736,3056,0,9008,37109,,0,51.8694026095371,,31.6350899151741,0,,29.0052972672283,0,83.6285744656668,52.8712598142565,,0,233133,,76256,0,107491,2666,0,7692,34724,,0,490666.919601662,,273990.054184813,0,,10536.0064813155,0,10771.4379415832,70187.4707173021,,0,1888000,,1122000,0,,9000,0,20000,201000,,0,1734000,,1005000,0,,8000,0,17000,192000,,0,4000765.36837564,,3062629.908772,0,,30041.0709079941,0,24209.8809978681,367626.956953313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,652678,554.87,458.78,2530603,50.7091233478425,2310555,4990429.39993493,1045087,831307,1421530,54.172277339583,1284688,2624091.26920958,1109073,46.1160858963051,1025867,2404959.09061714,Wholesale and retail trade; repair of motor vehicles and motorcycles,399093.72,55.509872,27.064325,45.439533,50.209904,31.362703,32.143543,37.884518,820521.56,,0.21863005,0.078127243,0.4285647,0.19006258,0.23819572,,,,3.3977616,0.13160197,,7.0779376,0.071646191,0.23830959,0.17296848,0.065034695,,,,3.1770773,0.11942974,,5.7882781,0.63003421,2.4595149,0.16517267,0.96108413,0.23790854,0.72286904,,,,4.0154514,0.16567178,,10.687662
2000,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,,0,34000,,10852,0,10881,0,0,967,10616,,0,50.5583954795039,,30.202930515389,0,,0,0,83.6910856393677,53.2361066955031,,0,31252,,9551,0,10357,0,0,826,9913,,0,67248.9695876195,,35930.2882694468,0,,0,0,1155.43966554202,19941.3530758754,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wholesale and retail trade and repair of motor vehicles and motorcycles,71960,89.73,74.44,334067,78.9005568202328,301975,423402.588604209,,,192246,71.5947607193775,174051,268519.648740118,141821,89.4707706081339,127924,158510.985248077,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.09179,,,,,,,,,,,,,13.942385
2000,G46,"Wholesale trade, except of motor vehicles and motorcycles",,0,109275,,31323,0,54272,3017,0,5438,12095,,0,50.9721749974969,,31.377303784512,0,,29.018241408297,0,83.1273147554774,50.7839737103662,,0,100078,,27543,0,51260,2632,0,4643,11278,,0,214381.670009895,,99826.9329165919,0,,10396.9084740517,0,6541.77272055054,23816.5687249699,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wholesale trade, except of motor vehicles and motorcycles",332725,90.54,84.33,1309244,42.881114194953,1186988,3053194.919441,,,777127,47.249670981392,704568,1644724.68031799,532117,36.9711591406484,482420,1439275.94473216,"Wholesale trade, except of motor vehicles and motorcycles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4970508,,,,,,,,,,,,,11.536495
2000,G47,"Retail trade, except of motor vehicles and motorcycles",,0,111231,,44502,0,48583,39,0,2603,14398,,0,54.8399802265949,,32.373096004009,0,,27.3667442911396,0,84.3379403609409,56.07532551561,,0,101803,,39162,0,45874,34,0,2223,13533,,0,202828.300703978,,137465.999527784,0,,142.508730980567,0,3086.39265893849,25676.1772983234,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Retail trade, except of motor vehicles and motorcycles",247993,374.6,300.01,887292,55.6298186559845,821592,1594993.51505534,,,452157,60.1685757325942,406069,751483.63492849,435135,51.2189972689925,415523,849557.826590695,"Retail trade, except of motor vehicles and motorcycles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.667278,,,,,,,,,,,,,8.6639872
2000,H,Transportation and storage,,0,222787,,90346,0,64916,168,0,6994,56682,,0,45.6729980577709,,31.3050647103412,0,,28.8776441634043,0,83.7490109609213,48.7834111982275,,0,202250,,79568,0,60596,147,0,5971,52840,,0,487787.115963355,,288598.668732844,0,,581.764908000706,0,8351.1433982946,116191.136715875,,0,3846000,,1946000,0,,1000,0,12000,1529000,,0,3560000,,1745000,0,,1000,0,11000,1467000,,0,8310892.93438373,,5261678.36082977,0,,3750,0,14970.8308024274,2554960.00184569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transportation and storage,421433,291.71,264.08,1353565,48.9302152667866,1259858,2766317.27986447,513777,447917,705561,58.6459675102244,643886,1203085.27585804,648004,39.76656001654,615972,1629519.8773303,Transportation and storage,199057.66,67.781937,38.613228,84.234268,64.608208,23.470634,23.439201,25.415493,483398.91,,0.08048629,0.021768123,0.21970403,0.11553187,0.10350756,,,,4.4139915,0.11676046,,2.6012893,0.065677963,0.19782288,0.11229496,0.084863327,,,,4.2819548,0.11376306,,2.0964482,0.072322056,-0.19347352,0.019521236,0.20764036,0.11374727,0.093228497,,,,4.3411961,0.11510791,,2.3229568
2000,H49,Land transport and transport via pipelines,,0,64854,,18546,0,19329,168,0,1493,24567,,0,51.9444286691693,,31.5674244485621,0,,28.9523693962378,0,83.6542935132834,57.3034984501869,,0,59392,,16302,0,18101,147,0,1275,22925,,0,124852.658238001,,58750.4375918283,0,,580.263389502866,0,1784.7260879239,42871.7280173666,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Land transport and transport via pipelines,172894,186.19,159.42,885728,43.1271502682636,834956,2053759.62587491,,,444478,54.4836642892618,405422,815800.489556284,441250,32.1772228178391,429534,1371311.6340027,Land transport and transport via pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4796357,,,,,,,,,,,,,2.685514
2000,H50,Water transport,,0,621,,250,0,260,0,0,5,262,,0,51.8063947684603,,32.0464841686002,0,,0,0,101.49457830207,64.2442431840887,,0,570,,220,0,249,0,0,4,244,,0,1198.6937187493,,780.116778754017,0,,0,0,4.92637152018005,407.818641818617,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water transport,3642,3.18,3.18,9065,45.1247873991785,8270,20088.7373048655,,,6398,48.0361306916181,5844,13319.1410462966,2667,27.2401144240797,2426,9790.70777192634,Water transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.219815,,,,,,,,,,,,,-12.704415
2000,H51,Air transport,,0,7978,,189,0,811,0,0,916,5490,,0,49.1004616784769,,31.753088986806,0,,0,0,85.4951582974211,43.5995044046963,,0,7326,,166,0,777,0,0,782,5113,,0,16248.319725061,,595.21768127357,0,,0,0,1071.4057009093,12591.8862495342,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air transport,20475,7.93,7.93,108726,59.0151192865226,97912,184234.144257385,,,97229,68.7298171487072,88198,141465.529858214,11497,49.3616041011425,9714,23291.3824608344,Air transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.878738,,,,,,,,,,,,,-44.360332
2000,H52,Warehousing and support activities for transportation,,0,110375,,57743,0,23991,0,0,3025,24002,,0,39.4446130287473,,31.2116846308281,0,,0,0,83.5661335321355,41.7736179819521,,0,99570,,50911,0,22341,0,0,2582,22359,,0,279822.747708435,,185004.432420051,0,,0,0,3619.88747371773,57457.3167456308,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warehousing and support activities for transportation,155134,36.94,36.38,248091,59.2776342003951,219907,418523.787844331,,,132811,61.3854820482709,121748,216355.717294137,115280,53.6655776340217,98159,214811.812492106,Warehousing and support activities for transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16036779,,,,,,,,,,,,,4.5225768
2000,H53,Postal and courier activities,,0,38959,,13618,0,20525,0,0,1555,2361,,0,55.975074514623,,31.2459184956683,0,,0,0,83.457440114319,68.6072233427964,,0,35392,,11969,0,19128,0,0,1328,2199,,0,69600.6219515121,,43583.2923326862,0,,0,0,1863.22513351713,3441.32860209668,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postal and courier activities,69288,57.47,57.17,101955,70.8322450968572,98813,143938.681966928,,,24645,76.1860236937384,22674,32348.4529118765,77310,68.0310701767264,76139,113639.253063592,Postal and courier activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.694901,,,,,,,,,,,,,6.4224854
2000,I,Accommodation and food service activities,,0,37068,,22518,0,12041,0,0,305,2082,,0,48.4834820746672,,31.9340769254932,0,,0,0,84.5278628228977,58.1205695713076,,0,33889,,19854,0,11712,0,0,259,1958,,0,76454.904668178,,70514.0156471025,0,,0,0,360.827767098565,3582.20852850662,,0,481000,,427000,0,,0,0,0,6000,,0,433000,,383000,0,,0,0,0,5000,,0,1187670.39643108,,1157902.3079839,0,,,0,0,9471.55230978261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accommodation and food service activities,129864,137.34,113.48,557433,40.2493819739569,497112,1384947.97351344,258602,201548,319066,46.8885468491662,295181,680477.475717876,238367,31.4423136820718,201931,758108.96872998,Accommodation and food service activities,80146.227,47.068474,11.064001,58.14389,44.330231,79.343819,79.343819,76.438919,166625.77,,0.14237906,0.0085443575,0.16271788,0.011750855,0.1509375,,,,1.3086922,0.011750855,,-4.3532224,0.13696849,0.15660082,0.011534471,0.14503682,,,,1.1982384,0.011534471,,-4.6618071,0.14579958,0.12138924,0.0088541945,0.16658501,0.01188765,0.15466784,,,,1.37852,0.01188765,,-4.1581383
2000,J,Information and communication,,0,344157,,56105,50916,192282,2191,0,36356,6266,,0,62.6846034206413,,31.7237941327757,50.5504198690115,,29.058272097072,0,83.1497518334987,51.9497021271577,,0,309755,,49327,42572,179013,1912,0,31049,5843,,0,549029.556254117,,176854.633986023,100723.199,,7540.02162510129,0,43723.5219568667,12061.6668497207,,0,2870000,,1570000,126000,,8000,0,72000,50000,,0,2608000,,1403000,116000,,7000,0,62000,47000,,0,5631804.10423303,,4284602.29022885,223784.082,,27511.0896837989,0,80431.2846949411,87757.0221144212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information and communication,239851,80.38,76.32,1139275,84.0972606704147,1084889,1354711.18906587,147318,137857,563764,82.2133675965303,522280,685732.76643614,575511,84.9603882458056,562609,677387.441233135,Information and communication,371511.25,55.36903,39.806068,46.999817,46.581512,49.003433,52.397591,49.063385,256311.75,,0.077740327,0.59666049,1.1690964,1.1586382,0.009714148,,,,2.2015522,0.49434519,,-3.9319873,0.12269086,1.3554341,1.2895906,0.065099649,,,,2.3213861,0.53405237,,-3.4402125,1.1506572,4.4301267,3.0236471,5.6167626,4.284318,1.3317016,,,,5.061851,1.4421082,,7.8061051
2000,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",,0,54608,,2464,34622,10378,497,0,4813,1793,,0,50.833713836589,,32.8621884522061,44.3663546028882,,29.0567997266418,0,84.2671198971268,51.2353640830765,,0,46924,,2172,28670,9821,434,0,4112,1676,,0,107424.769662795,,7497.97903320886,78036.612,,1710.44301050231,0,5711.59902685141,3499.53597888503,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",54641,27.98,26.41,341030,64.370186064617,317059,529794.95764959,,,230713,92.9459778965183,212125,248222.682918959,110317,38.2146406380936,104934,288677.318844214,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8284836,,,,,,,,,,,,,10.978748
