year,nace_r2_name,nace_r2_code,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
2017,Postal and courier activities,H53,32039.857,97.879234,141.11273,108.23506,106.84908,97.341095,97.341095,98.548454,135870.17,108.28981,-.057252556,.004274183,.011136487,.063780479,-.052968312,.80337656,,,-1.2428761,.063780479,,-9.6329985,-.11836031,-.080661066,.042738546,-.12372392,.80337656,,,-1.8424038,.042738546,,-12.673534,.013605856,2.7240622,.015461507,.11758171,.088179976,.029077418,.80337656,,,-.54768479,.088179976,,-6.1072993
2017,"Professional, scientific and technical activities",M,983205.31,111.85275,138.24472,106.89175,109.52899,103.09809,100.55768,106.37541,1231469.1,116.41876,-.016251717,-.62260383,-.4276835,-.31099644,-.11671498,.11905397,,,-.73235101,.2113872,,3.0262895,-.0095698899,-.39694607,-.2932184,-.10375562,.11905397,,,-.71659207,.21318491,,3.1324306,.41479683,3.8477097,.8132655,1.5552053,.8358767,.71930051,.11905397,,,.28426641,.32735804,,9.8735046
2017,"Professional, scientific and technical activities; administrative and support service activities",M-N,1531342.8,112.17841,193.4966,107.59055,114.63374,104.87076,104.56305,109.459,2067166.9,108.57449,.097930223,-.09374354,.88129157,.73008364,.14862671,-.62668931,,,-.34174797,.88086808,,6.4312048,.1345145,1.0135769,.79978955,.21120615,-.62668931,,,-.2093225,.89319974,,7.0641837,.38069552,2.8463995,.55063081,1.9037445,1.2688508,.63231242,-.62668931,,,.68178785,.97618133,,11.323593
2017,Public administration and defence; compulsory social security,O,943981.69,112.40041,112.63257,100.52379,111.7236,100.8174,100.8174,100.99435,1909797,95.345612,.069920756,.0036537943,.099885918,.026309516,.073575042,1.4491853,,,4.0098853,.026309516,,9.9335861,.062444557,.089770466,.024256719,.065512381,1.4491853,,,3.4228373,.024256719,,8.1218023,.02409392,-7.4452529,.000059006812,.037881274,.013726505,.024153413,1.4491853,,,.41146156,.013726505,,-1.1720937
2017,"Public administration, defence, education, human health and social work activities",O-Q,1588158.3,115.85966,114.64271,99.69693,114.10697,100.69145,100.69761,101.04026,4417041.5,98.720993,.074404262,.0031776694,.097079009,.020103358,.076974571,.89839548,,,1.8181326,.019495584,,5.7270436,.061559189,.080072075,.016808817,.063262172,.89839548,,,1.206507,.016871279,,3.3505096,.042403817,-4.3544807,-.00065278169,.054710276,.011895794,.042813398,.89839548,,,.29441285,.012957755,,-.19352531
2017,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",J58-J60,181824.92,109.96977,137.85289,100.88504,114.73965,103.53307,103.21735,109.30647,183851.03,106.45552,.40875763,-.053433742,1.0868418,.78567916,.30192408,.19722423,,,-.16562736,.7321344,,13.118007,1.1232342,2.3779898,1.2800061,1.0987448,.19722423,,,.91808969,1.0825286,,18.131922,.94299281,1.9732965,.11576023,2.0522709,1.155302,.89773041,.19722423,,,.64469981,.99413449,,16.86706
2017,Real estate activities,L,2905010,112.88367,122.46419,105.16454,108.87721,102.20792,102.21017,102.24186,197947.55,109.43983,.0033815862,-.0030558468,.0011666745,-.00040769074,.0015747498,-.021012168,,,-3.3541434,.00084086385,,-2.7750957,.0032582288,.0008803677,-.00042187193,.0013026241,-.021012168,,,-3.4123719,.00083260884,,-2.8377962,.013083817,.32924026,.0091110906,.02368512,.0007076789,.022977825,-.021012168,,,1.2256002,.0014901428,,2.1564064
2017,Residential care activities and social work activities without accommodation,Q87-Q88,9449.335,139.9516,88.102142,112.58487,138.17268,117.28535,117.28535,121.08767,344711,100.31185,.084592223,.00023206742,.085777231,.00098988356,.084798142,-.30503598,,,.18509997,.00098988356,,10.876753,.053383164,.053713825,.00034956762,.05337505,-.30503598,,,.068812385,.00034956762,,1.3679259,.066121578,-5.539866,.00010539107,.066800959,.00061092153,.066200823,-.30503598,,,.11627679,.00061092153,,5.2490864
2017,"Retail trade, except of motor vehicles and motorcycles",G47,604495.75,117.00797,143.1624,107.11155,117.93422,104.49423,104.43696,107.02874,967959.44,97.442169,.42714667,.028611233,.58879507,.15218064,.43671876,-.91277432,,,.37571344,.13312799,,8.5436153,.40930542,.56573951,.1495088,.41633505,-.91277432,,,.28513643,.13082339,,8.2410593,.4774611,.53278565,.036816988,.65381449,.15971553,.49420324,-.91277432,,,.6311509,.1396272,,9.3968582
2017,Telecommunications,J61,343172,111.41985,106.28844,76.222206,104.35861,103.97235,104.1815,104.2047,154334.5,95.013306,.056743361,-.21201959,-.032414202,.075333901,-.10758657,.1158962,,,-.93980944,.12247842,,4.2164798,-.09470357,-.46366918,-.17378663,-.28972104,.1158962,,,-2.7136049,-.115289,,1.0240033,.23676331,1.1737204,-.16204724,.48020431,.37145522,.10891064,.1158962,,,1.1686428,.4051047,,8.0112715
2017,Total - all NACE activities,TOT,16835462,111.40211,118.93433,101.55424,109.32841,102.90527,103.09194,103.5034,18816432,104.37955,.072142199,-.013884832,.12312676,.034908306,.088238083,-.03126733,2.6755626,.024834298,.4328298,.069678292,103.12083,3.2250862,.060288243,.096994795,.027388209,.06962622,-.03126733,2.2451746,.020006003,.077453196,.066302359,103.12427,2.4083614,.085545905,.48665586,-.0031399871,.15267514,.043411557,.10928322,-.03126733,2.6755626,.030293837,.83466738,.073495574,103.12083,4.1485877
2017,Total industries (A-S),TOT_IND,16833312,111.39178,134.2299,101.54457,109.28634,102.45219,102.5573,103.04939,18812122,104.31138,.079037867,-.0159858,.13479039,.038097814,.096720658,-.048611633,,,.32043239,.077166595,,3.1970177,.066087991,.10606998,.029797595,.076300457,-.048611633,,,-.033365186,.073458433,,2.3884015,.09430398,.50231081,-.0035919719,.1686478,.047882624,.12079324,-.048611633,,,.7375108,.081537999,,4.1502643
2017,Transportation and storage,H,910830,104.37326,168.88776,103.19852,114.48164,109.9028,109.91177,110.08424,1228208.3,107.44266,.0053328234,.00035691945,.051447213,.04533533,.0060527101,.57787549,,,.9766925,.045698404,,-.39744583,.00014801277,.042912535,.04330685,-.00045348739,.57787549,,,.76410025,.043786295,,-.89521241,.03229643,1.4386648,.0078339912,.095831811,.055884447,.039888192,.57787549,,,2.0822785,.055642322,,2.1911893
2017,Warehousing and support activities for transportation,H52,331657.22,100.65842,205.34253,100.671,121.89417,102.32018,102.32018,102.84929,333022.66,105.4682,-.022875236,-.007717499,.01548883,.046024412,-.030594537,.5055539,,,-1.7984005,.046024412,,-4.3220062,-.026468778,.0084342519,.043737218,-.035361923,.5055539,,,-2.024929,.043737218,,-4.7766304,.0095452797,1.9942073,.0028727564,.07913439,.066659205,.012416234,.5055539,,,.24531284,.066659205,,-.22044003
2017,"Water supply; sewerage, waste management and remediation activities",E,129188.68,110.79224,111.60309,105.36469,108.62968,97.247528,97.284531,97.53231,210390.3,106.4623,.012153652,-.003513813,.013757505,-.0036356698,.017485818,2.5510545,,,-1.9213364,.005127003,,-.4940834,.011728882,.012874737,-.0037424441,.016709825,2.5510545,,,-1.9589998,.0050305803,,-.59364212,.027891845,2.2605965,.0098830108,.046465114,.00032043841,.04623732,2.5510545,,,-.52586734,.0086995922,,3.1946898
2017,Water transport,H50,1590.8821,113.93166,403.28387,92.018211,118.35091,97.612755,97.612755,99.315468,3498,115.86841,.3450039,.042483985,.48428982,.096088596,.3875449,.69419754,,,4.562963,.096088596,,29.372931,.40463233,.56380379,.10258851,.46055895,.69419754,,,5.7970018,.10258851,,33.325008,.11016297,-10.391586,-.010233927,.17113172,.070489295,.099986061,.69419754,,,-.29718521,.070489295,,13.808038
2017,Wholesale and retail trade and repair of motor vehicles and motorcycles,G45,175802.86,111.72287,127.96793,106.9478,112.0147,107.90596,107.90596,108.71796,251273.41,108.38412,.16506463,-.0084458981,.20458126,.047962166,.15661687,-.86471391,,,-.44863474,.047962166,,6.7093163,.16158651,.20022269,.047675274,.1525452,-.86471391,,,-.4660016,.047675274,,6.6561265,.45026201,2.5799608,.040222205,.56197113,.071486562,.49048233,-.86471391,,,.97539538,.071486562,,11.070697
2017,Wholesale and retail trade; repair of motor vehicles and motorcycles,G,1666029.6,109.69413,125.06115,88.83374,105.58337,103.98922,105.14533,105.25185,2081448.8,100.28935,.23837242,-.20256391,.13620417,-.065434612,.20167229,-.8158291,,,-.043911219,.10032608,,3.7493377,.25197205,.15607417,-.061156861,.21726455,-.8158291,,,.013492485,.10207622,,3.9242063,.42659938,1.3507689,-.14000145,.41121665,-.0062279701,.41747811,-.8158291,,,.75058973,.12454908,,6.16962
2017,"Wholesale trade, except of motor vehicles and motorcycles",G46,908392,104.25672,114.29102,83.559654,98.020409,102.10795,104.94563,102.51923,839554.88,101.96172,-.13138497,-.69445139,-.76735097,-.50238925,-.26495236,-.69923925,,,-.75293052,.058029551,,-2.2573869,-.020241035,-.58457476,-.4464711,-.13809428,-.69923925,,,-.38832834,.073709413,,-1.2080736,.33731338,2.1166792,-.45849782,.0034236654,-.26658028,.27001315,-.69923925,,,.78461123,.12415215,,2.1676085
2018,Accommodation and food service activities,I,299210.19,135.30246,167.61429,123.60973,137.33838,101.96146,101.96146,104.36133,439520.22,109.17683,.21243471,.0095610227,.26564384,.043672506,.22199561,1.22769,,,.33579445,.043672506,,6.6459193,.20115951,.25203389,.042231947,.20982623,1.22769,,,.17863695,.042231947,,6.199646,.22339605,.26783705,.010430321,.27887493,.045072973,.23382625,1.22769,,,.48857746,.045072973,,7.0797706
2018,Activities of extraterritorial organisations and bodies,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,T,0,,,,,,,,11888,,,,,,,,,,,,,13.612017,,,,,,,,,,,19.875908,,41.362843,,,,,,,,,,,54.974861
2018,Administrative and support service activities,N,565014,123.61239,277.52176,138.7812,151.481,116.68707,116.7749,124.00481,957012.88,106.03549,.22962633,.16494772,.1942634,-.18402386,.37761614,3.512017,,,1.1414461,-.20123467,,2.3816872,.14131482,.020092217,-.2418125,.2612336,3.512017,,,.59451193,-.25414833,,.4874438,.42683673,2.6197605,.23852015,.58320886,-.054974739,.63751251,3.512017,,,2.3628166,-.083071977,,6.6117635
2018,"Agriculture, forestry and fishing",A,680365.31,107.80044,155.01881,92.377403,101.89306,98.512726,98.496864,98.523392,837757.81,96.707756,.0067960732,.017936639,.035087708,.030664816,.0044764429,.2707617,,,2.1639624,.010373099,,10.062961,.004791799,.024411185,.024834659,-.00036992296,.2707617,,,.85580999,.0087729814,,7.0088878,.0035034905,-2.8506258,.0063186772,.017548522,.021087147,-.0034850738,.2707617,,,.014954695,.0077444566,,5.0457878
2018,Air transport,H51,191207.73,133.05855,280.8107,101.81564,177.98528,161.98975,161.98975,162.14159,19811.998,185.67839,-.14909354,-.025500348,-.29193062,-.11728244,-.174574,.031668033,,,-38.263096,-.11728244,,-54.250931,-.17678507,-.35364637,-.14780208,-.20577013,.031668033,,,-44.409443,-.14780208,,-61.015713,.071976826,4.4444857,.0024778657,.20076612,.12636569,.074474551,.031668033,,,10.805135,.12636569,,-.2455194
2018,"Arts, entertainment and recreation",R,142732.31,167.72972,178.44682,108.18156,164.76036,125.82076,125.82076,128.12146,436733.59,107.63833,.16768971,.0008732588,.23879002,.070136718,.16858377,2.278985,,,1.7583562,.070136718,,4.3486395,.14075813,.20311993,.06354668,.13950375,2.278985,,,1.2598666,.06354668,,2.1989536,.19939277,1.9017478,.0034023244,.28077972,.077894315,.20281589,2.278985,,,2.3451629,.077894315,,6.8791838
2018,"Arts, entertainment, recreation; other services and service activities, etc.",R-S,286423.25,153.83141,161.21982,83.373627,135.50386,110.73947,111.06504,112.43494,837784.19,103.51726,.11863127,-.014872565,.15227875,.038053319,.11418732,.76259279,,,.65647924,.04831871,,3.6788437,.11117426,.14081036,.035553873,.10521838,.76259279,,,.48319837,.046437029,,2.9833779,.15079848,2.2030699,-.0056856805,.2017498,.048835143,.15287654,.76259279,,,1.4039581,.056435656,,6.6788635
2018,Chemicals; basic pharmaceutical products,C20-C21,738455.75,112.12942,126.27056,98.293419,100.87553,112.0661,126.26041,112.06406,294921,101.26507,.18858632,.20526889,.44484878,.19219816,.25264877,-.16852021,,,2.4743254,.050960638,,-.82166988,.063985035,-.33803377,-.42226142,.084225819,-.16852021,,,1.7040838,.035544798,,-2.9453225,.13129158,-.26234314,-.090336464,.084860079,-.090345509,.17520373,-.16852021,,,2.1201491,.043872055,,-1.7981777
2018,"Computer programming, consultancy, and information service activities",J62-J63,360898,142.62083,154.53113,102.37257,131.80702,98.531357,99.585167,119.8209,687301.06,121.46003,.94995981,.24022886,1.4526101,.44724625,1.0053769,9.8617136e-07,,,-.48277396,.26244193,,9.9729042,.76869309,1.055419,.25870046,.79673135,9.8617136e-07,,,-.67889297,.15591338,,8.2185421,1.3706788,2.6947935,.49413648,2.3744891,.88485992,1.489642,9.8617136e-07,,,-.027582757,.5096941,,14.044767
2018,"Computer, electronic, optical products; electrical equipment",C26-C27,595193.81,122.01527,136.63588,116.38826,119.41927,116.75007,115.74695,117.24643,574547.25,119.51381,-.0071858442,-.24416558,-.19409166,.058271177,-.2524758,-.29581639,,,-.42181802,.057208784,,-11.584635,.12603953,.22003451,.2391679,-.019246371,-.29581639,,,.19720864,.084271945,,-9.6294222,.54904491,3.8496985,.81563461,1.5349309,.81353503,.72128296,-.29581639,,,2.1626868,.1702005,,-3.4214084
2018,Construction,F,1142823.5,126.41717,178.67992,117.50114,123.51298,104.58565,104.58565,107.55244,852594,126.17876,.21979176,.14486936,.42601711,.061430007,.36466262,.019119557,,,-2.8329401,.061430007,,6.5936961,.14693765,.22585234,.04890145,.17702636,.019119557,,,-3.8303046,.04890145,,4.3700681,.48069823,3.6746838,.5559293,1.142851,.10629752,1.0366291,.019119557,,,.73883963,.10629752,,14.556993
2018,Education,P,423307.09,125.35254,136.08965,104.42812,123.04181,100.58685,100.57659,101.94096,1307851.3,108.6748,.075564742,.0092529925,.10728654,.031947885,.075336307,.52237779,,,-.29037201,.022470992,,.34511799,.063938856,.092178047,.029022356,.063153349,.52237779,,,-.5024125,.021111142,,-.59185719,.10225563,1.6296304,.014126436,.14197282,.038664356,.10330614,.52237779,,,.1964341,.025592953,,2.4962409
2018,"Electricity, gas, steam and air conditioning supply",D,412395.75,114.08105,138.61436,108.28516,115.48959,100.95419,100.97606,101.55065,230249,99.418587,.11246142,.11240753,.28731185,.069951005,.21727304,-3.9504386e-07,,,1.789758,.06239257,,.047892146,.06366279,.19133429,.054134436,.13711208,-3.9504386e-07,,,-.38705111,.046776712,,-3.46752,.08444903,-.71331698,.094289057,.23221685,.060871657,.17125742,-3.9504386e-07,,,.54018188,.053428441,,-1.9700961
2018,"Electricity, gas, steam; water supply, sewerage, waste management",D-E,520134.06,116.03642,135.10217,109.19845,115.99982,98.704636,98.722282,99.254234,461284.72,104.26139,.079842843,.064941958,.18152481,.043684695,.13777192,.96032983,,,.99696147,.036727652,,.25188568,.056315336,.13449031,.03655266,.097869478,.96032983,,,-.36737338,.02980228,,-2.3489745,.062143039,-.89485693,.052467566,.14614064,.038319245,.10775321,.96032983,,,-.029431148,.031517677,,-1.7047482
2018,Financial and insurance activities,K,796758.63,101.7933,153.3083,104.00439,109.27088,90.363358,90.363358,102.31668,782153.63,97.204689,.61233449,.15359178,3.3192725,1.6869321,1.6325701,-5.5236285e-07,,,.4124966,1.6869321,,13.391031,.46954119,2.7607188,1.5480807,1.2128682,-5.5236285e-07,,,.1199668,1.5480807,,11.708231,.17463505,-2.5494344,.051196139,1.6071575,1.2613153,.34607241,-5.5236285e-07,,,-.48418486,1.2613153,,8.2328005
2018,Human health activities,Q86,277801.69,149.07762,153.09883,111.96787,145.33501,101.82645,101.7529,104.71835,1045879.3,100.1406,.16165787,.0079714414,.21018121,.051822025,.15837371,3.0893297,,,-.30534121,.040592723,,-1.7497252,.16058379,.20871875,.051522534,.15721077,3.0893297,,,-.32113785,.040346809,,-1.8341352,.19582464,2.1360629,.012502406,.25670147,.061348885,.19536713,3.0893297,,,.19714823,.048415259,,.93534726
2018,Human health and social work activities,Q,305067.84,154.14604,151.18764,112.002,149.57002,104.04526,103.99415,106.94357,1412812.8,103.67356,.1417266,.0040000873,.17147008,.0325482,.13892764,3.216732,,,-.15257339,.025777571,,-2.5367785,.15473221,.18812381,.035354361,.15277515,3.216732,,,.036240745,.028099801,,-1.3398322,.18100572,2.9944329,.0080044791,.22176711,.041023299,.18074955,3.216732,,,.41767737,.032791086,,1.0782024
2018,Imputed rents of owner-occupied dwellings,L68A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Information and communication,J,918510.81,128.0799,133.99112,93.016891,106.17261,99.220688,104.12888,105.19633,1041066.6,115.97948,.21032183,-.79508436,-.35231489,-.5219115,.16978927,3.9702252e-07,,,-.90539128,.23271437,,5.9613013,.21475384,-.33266291,-.50735116,.17488085,3.9702252e-07,,,-.88842416,.2364549,,6.0396934,.48798183,2.6170533,-.075909756,.87885994,.3902804,.48877224,3.9702252e-07,,,.15757982,.46705469,,10.8725
2018,Land transport and transport via pipelines,H49,384555.28,111.3042,161.508,107.12372,116.47221,116.06728,116.11748,116.13544,797023.69,109.22275,.028527316,.0070609492,.09155257,.052730251,.038729511,.26121631,,,1.0821459,.055959284,,5.485352,.032215346,.097032703,.053648125,.043291766,.26121631,,,1.1819919,.05678748,,5.8133116,.038150705,.58092964,.0095761102,.10585219,.055125311,.050634064,.26121631,,,1.34268,.058120344,,6.3411155
2018,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",C24-C25,370853.06,113.20792,133.29138,120.79697,118.03545,116.01776,115.91613,116.47762,523595.56,117.69012,.07096459,.20878266,.30868423,.093129739,.21554346,-.37057313,,,.45228285,.028934501,,5.2360282,-.041253857,.066537373,.052081548,.014444756,-.37057313,,,-.20354076,.0089423582,,3.0417488,.24900164,2.0566227,.38319904,.6928556,.15825361,.53459096,-.37057313,,,1.4927614,.060652476,,8.7173004
2018,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C21,356244.56,115.32424,127.00038,98.364128,101.05536,102.21458,108.80942,103.66348,181592.02,101.61605,.16943857,.028612681,.25815216,.066964068,.19116427,-.1985278,,,.80632949,.059989776,,-2.0412352,.080489457,-.36675879,-.44490156,.078118972,-.1985278,,,.4642649,.04907677,,-3.4559579,.14279743,-.13410483,-.12864472,.070985034,-.086344846,.15730608,-.1985278,,,.70387775,.056721225,,-2.4649589
2018,Manufacture of chemicals and chemical products,C20,382211.19,102.20249,123.65883,97.09568,100.47932,146.93623,151.28233,141.21458,113328.99,100.81253,.17852996,.13120976,.32753789,-.023938842,.35132653,-.13561434,,,7.1833148,.017816946,,.62725496,.036809694,-.0021958312,-.1229537,.12060762,-.13561434,,,5.1371984,.0001893286,,-2.4039247,.099497765,-.36545295,.036191806,.14365754,-.07915578,.22266307,-.13561434,,,6.0422711,.0079866713,,-1.0631225
2018,Manufacture of coke and refined petroleum products,C19,219761.78,118.80421,106.67285,83.339211,97.346527,114.52328,114.97723,113.1482,78164,103.3118,.038447119,-.3784523,-.36754659,-.19011535,-.17746197,-.16799237,,,-1.2783394,-.028125286,,-1.3944678,-.0029473393,-.49450627,-.24137436,-.25316256,-.16799237,,,-2.6298928,-.051000714,,-3.413779,.15261096,1.4914943,-.20555717,-.017398341,-.048745491,.031316433,-.16799237,,,2.4491768,.034963995,,4.1746912
2018,"Manufacture of computer, electronic and optical products",C26,426906.03,114.67427,142.21057,120.21517,120.07877,121.22916,118.25658,119.02958,314179.16,106.40877,.088294066,.28278416,.51634628,.67579967,-.15999606,-.25265419,,,-.31932488,.14516884,,-17.470076,.25382257,1.1439184,.99370182,.14967391,-.25265419,,,.52889532,.19186394,,-14.998969,.431683,2.0647788,1.1444247,1.8182447,1.3352877,.48241434,-.25265419,,,1.4403081,.24203782,,-12.343765
2018,Manufacture of electrical equipment,C27,168362.89,132.02469,121.78555,109.69846,119.05083,110.45061,112.40807,114.93246,260293,141.66542,-.1393818,-.54744303,-.69687015,-.37941235,-.3174845,-.37575525,,,-.41624257,-.010076539,,.0055044889,-.052710045,-.49256781,-.31284353,-.17975105,-.37575525,,,-.086585939,-.00074214477,,1.3371661,.65185201,7.2822967,.44120172,1.1682229,.22830024,.93989587,-.37575525,,,2.5932207,.075137936,,12.162356
2018,Manufacture of food products; beverages and tobacco products,C10-C12,415701,107.157,126.97451,109.56234,108.68583,114.87473,115.12818,113.29591,464150.72,99.959328,.51858306,.29954213,.88413048,.1576037,.72641277,-.33318081,,,2.5524647,.065959826,,13.136599,.42363653,.73540419,.14319468,.59209543,-.33318081,,,2.112855,.059219211,,11.881731,.29124379,-1.5959368,.18691182,.52802128,.12310284,.40480435,-.33318081,,,1.4998661,.049820147,,10.131954
2018,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",C31-C33,214718.06,108.97512,166.27563,120.66621,118.96313,115.96696,115.59354,116.54891,303505.56,112.61562,.094726279,.6086809,.93724865,.60535043,.33254394,-.38059455,,,2.0436444,.23444308,,11.716908,.050365604,.82067984,.56773603,.25358957,-.38059455,,,1.7439173,.22451268,,10.65832,-.017702265,-1.6278356,.45084321,.64181459,.51001978,.13244043,-.38059455,,,1.2840101,.20927526,,9.0340033
2018,Manufacture of machinery and equipment n.e.c.,C28,263026.06,101.03974,142.19058,117.6133,112.82089,113.92905,113.87247,113.40436,362229.44,100.32369,.051810198,.99068761,1.2145284,.79540408,.41844341,-.35150781,,,2.1609528,.17100599,,-3.4678736,.065306857,1.2544844,.81102562,.44277775,-.35150781,,,2.2109416,.17352295,,-3.2632806,-.084053993,-1.1541096,.74967366,.81231332,.63815045,.17348194,-.35150781,,,1.6577408,.14566898,,-5.5274105
2018,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",C29-C30,1090353.4,132.04059,169.64932,140.088,139.08401,126.90126,120.31932,127.83497,734321.06,132.0152,-.31542647,-.8565709,-1.0766348,-.47029755,-.60643083,-.2418333,,,-2.3437991,.095113374,,-12.349732,.024758089,.27992901,.23455128,.045284137,-.2418333,,,-.51120204,.15728199,,-7.1596203,.44886237,4.4955144,1.2872435,1.9711421,1.1132784,.85776997,-.2418333,,,1.7734764,.23478688,,-.68916619
2018,Manufacture of rubber and plastic products and other non-metallic mineral products,C22-C23,447066.31,122.105,138.29106,122.00978,122.90058,114.94991,115.09163,116.51057,453056.66,109.83749,.30642337,.26671278,.60883176,.076498486,.53233874,-.31170854,,,.95864683,.03572087,,10.387139,.25596592,.50781912,.061708927,.44611558,-.31170854,,,.51469851,.029955257,,9.3038769,.38173482,.80345356,.33356458,.75960064,.098572984,.66103309,-.31170854,,,1.6212722,.044326469,,12.003986
2018,"Manufacture of textiles, wearing apparel, leather and related products",C13-C15,54868.961,95.749496,138.9576,104.60188,100.59355,100.75015,100.72839,100.67519,123751.93,92.691109,.26219207,.32097816,.6391167,.11749209,.5214749,-.4403924,,,1.6083043,.055810902,,7.3662281,.10809046,.36985251,.096311152,.27339154,-.4403924,,,.89699823,.042178623,,4.0749416,-.096856311,-5.3838425,.084417991,.011745743,.068141654,-.056545749,-.4403924,,,-.04899988,.024048435,,-.30228966
2018,"Manufacture of wood, paper, printing and reproduction",C16-C18,165194.88,100.49451,140.81407,117.47468,110.33465,114.02003,113.91727,113.12741,190512.25,113.72692,.011259675,.29349273,.35039851,.17117323,.17875095,-.33679569,,,.86230093,.045289621,,4.4314122,-.12123278,.069847658,.13133562,-.061962266,-.33679569,,,-.29895476,.021390283,,1.3179057,.011022298,-.0029950787,.29327029,.34989589,.17110185,.17831968,-.33679569,,,.86022037,.045246802,,4.4258342
2018,Manufacturing,C,4557607,115.4559,140.45686,114.62474,116.05457,116.45924,117.02435,116.69376,4120341.5,111.58891,.13239016,.22469573,.44654036,.20570651,.24084155,-.29187021,,,.91488987,.089414857,,.49148035,.13118154,.44272441,.20393386,.23879826,-.29187021,,,.90724134,.08921773,,.47003961,.25743634,1.0321609,.47405303,.84133941,.38910353,.45224354,-.29187021,,,1.7061999,.10981043,,2.7097504
2018,"Market economy (all industries excluding L, O, P, Q, T and U)",MARKT,13828936,118.42062,153.56705,102.33604,114.45473,106.55804,107.19321,108.42278,15438320,107.99441,.18475825,-.013225251,.28505942,.035195753,.24995236,.2849755,,,.52563876,.11611008,,5.6133852,.1445457,.19159396,.0071902499,.18449242,.2849755,,,.067908011,.10269467,,4.4393101,.23236792,.73745775,.027470564,.39571795,.068352893,.32745373,.2849755,,,1.0675693,.13199325,,7.0034318
2018,Mining and quarrying,B,84598.391,128.14853,109.22016,100.94273,107.64629,109.58364,109.58364,109.44157,25435.148,109.35143,.18950343,.09078376,.29207033,.011435949,.2806136,1.0128177e-07,,,2.3730726,.011435949,,43.495331,.23578882,.475741,.021406885,.45431331,1.0128177e-07,,,6.5580368,.021406885,,49.495182,.22334594,1.1926972,.18394533,.42636484,.018726403,.40761772,1.0128177e-07,,,5.4329944,.018726403,,47.882244
2018,Non-agricultural market economy (Market economy less industry A),MARKTxAG,13342323,118.45718,153.5578,102.51609,114.56738,107.81032,108.60096,109.74291,14406810,109.2319,.1896401,-.032420717,.27603841,.024655756,.25147915,.7289483,,,.45323676,.1248752,,5.1470294,.15595272,.19804817,.0013723271,.19677232,.7289483,,,.12149507,.11369273,,4.2909093,.26719075,1.0276165,.033294417,.45557719,.07825578,.37741792,.7289483,,,1.2169285,.150618,,7.1178765
2018,Other service activities,S,168850.25,131.77696,134.63361,79.819572,106.36286,95.296036,95.764236,96.378304,375891.28,100.74814,.066573672,-.068458967,.020292811,-.031875204,.052139197,.26171812,,,-1.0799255,.021863619,,3.1144745,.070211947,.027949389,-.029524265,.057444833,.26171812,,,-.96168548,.022822881,,3.5001769,.098251484,2.2620835,-.041824438,.086957283,-.011405977,.098334454,.26171812,,,-.050429989,.030215759,,6.4727178
2018,Postal and courier activities,H53,30591.48,100.66132,172.25122,115.08672,115.21848,95.13356,95.13356,97.639198,148401.91,103.39864,.12542647,.029477276,.31525031,.16009769,.15490191,.31520316,,,.42248368,.16009769,,9.6801624,.11180571,.29394379,.15465502,.13903804,.31520316,,,.29040653,.15465502,,8.8320923,.045014106,-4.1011934,.016234793,.18946378,.127966,.061247062,.31520316,,,-.35725519,.127966,,4.6734443
2018,"Professional, scientific and technical activities",M,1170995.4,120.81934,170.17781,115.15326,119.10043,108.56388,102.68888,113.21062,1321079.3,116.0817,.50801408,1.6798784,2.6044202,1.7499688,.85457695,-1.6690858e-06,,,.37346488,.41707736,,10.907703,.36312452,1.9187344,1.3478659,.57099426,-1.6690858e-06,,,.016452277,.37190896,,8.6256838,.48960495,-.15746328,1.6169057,2.5172997,1.6988791,.818546,-1.6690858e-06,,,.32810426,.41133845,,10.617759
